     #Energy   up_Fe_dz2   dw_Fe_dz2
    -0.71331     0.00000    -0.00029
    -0.70031     0.00000    -0.00303
    -0.68631     0.00000    -0.02143
    -0.67331     0.00000    -0.10240
    -0.65931     0.00000    -0.33100
    -0.64631     0.00000    -0.72470
    -0.63231     0.00000    -1.07500
    -0.61931     0.00000    -1.08000
    -0.60531     0.00000    -0.73500
    -0.59231     0.00000    -0.33890
    -0.57931     0.00000    -0.10580
    -0.56531     0.00000    -0.02236
    -0.55231     0.00000    -0.00319
    -0.53831     0.00000    -0.00031
    -0.52531     0.00000    -0.00002
    -0.51131     0.00000    -0.00000
    -0.49831     0.00000    -0.00000
    -0.48431     0.00000    -0.00000
    -0.47131     0.00000    -0.00000
    -0.45731     0.00000    -0.00000
    -0.44431     0.00000    -0.00000
    -0.43031     0.00000     0.00000
    -0.41731     0.00000     0.00000
    -0.40431     0.00000     0.00000
    -0.39031     0.00000     0.00000
    -0.37731     0.00000     0.00000
    -0.36331     0.00000     0.00000
    -0.35031     0.00000     0.00000
    -0.33631     0.00000     0.00000
    -0.32331     0.00000     0.00000
    -0.30931     0.00000    -0.00000
    -0.29631     0.00000    -0.00000
    -0.28231     0.00000    -0.00000
    -0.26931     0.00000    -0.00000
    -0.25531     0.00000    -0.00000
    -0.24231     0.00000    -0.00000
    -0.22931     0.00000    -0.00000
    -0.21531     0.00000    -0.00000
    -0.20231     0.00000    -0.00000
    -0.18831     0.00000    -0.00000
    -0.17531     0.00000    -0.00000
    -0.16131     0.00000    -0.00000
    -0.14831     0.00000    -0.00000
    -0.13431     0.00000    -0.00000
    -0.12131     0.00000    -0.00000
    -0.10731     0.00000    -0.00000
    -0.09431     0.00000    -0.00000
    -0.08131     0.00000    -0.00000
    -0.06731     0.00000    -0.00000
    -0.05431     0.00000    -0.00000
    -0.04031     0.00000    -0.00000
    -0.02731     0.00000    -0.00000
    -0.01331     0.00000    -0.00000
    -0.00031     0.00000    -0.00000
     0.01369     0.00000    -0.00000
     0.02669     0.00000    -0.00000
     0.04069     0.00000    -0.00000
     0.05369     0.00000     0.00000
     0.06769     0.00000     0.00000
     0.08069     0.00000     0.00000
     0.09369     0.00000     0.00000
     0.10769     0.00000     0.00000
     0.12069     0.00000     0.00000
     0.13469     0.00000     0.00000
     0.14769     0.00000     0.00000
     0.16169     0.00000     0.00000
     0.17469     0.00000     0.00000
     0.18869     0.00000     0.00000
     0.20169     0.00000     0.00000
     0.21569     0.00000     0.00000
     0.22869     0.00000     0.00000
     0.24269     0.00000     0.00000
     0.25569     0.00000     0.00000
     0.26869     0.00000     0.00000
     0.28269     0.00000     0.00000
     0.29569     0.00000     0.00000
     0.30969     0.00000     0.00000
     0.32269     0.00000    -0.00000
     0.33669     0.00000    -0.00000
     0.34969     0.00000    -0.00000
     0.36369     0.00000    -0.00000
     0.37669     0.00000    -0.00000
     0.39069     0.00000    -0.00000
     0.40369     0.00000    -0.00000
     0.41769     0.00000    -0.00000
     0.43069     0.00000    -0.00000
     0.44369     0.00000    -0.00000
     0.45769     0.00000    -0.00000
     0.47069     0.00000    -0.00000
     0.48469     0.00000    -0.00000
     0.49769     0.00000    -0.00000
     0.51169     0.00000    -0.00000
     0.52469     0.00000    -0.00000
     0.53869     0.00000    -0.00000
     0.55169     0.00000    -0.00000
     0.56569     0.00000    -0.00000
     0.57869     0.00000    -0.00000
     0.59169     0.00000    -0.00000
     0.60569     0.00000    -0.00000
     0.61869     0.00000    -0.00000
     0.63269     0.00000    -0.00000
     0.64569     0.00000    -0.00000
     0.65969     0.00000    -0.00000
     0.67269     0.00000    -0.00000
     0.68669     0.00000    -0.00000
     0.69969     0.00000    -0.00000
     0.71369     0.00000    -0.00000
     0.72669     0.00000    -0.00000
     0.74069     0.00000    -0.00000
     0.75369     0.00000    -0.00000
     0.76669     0.00000    -0.00000
     0.78069     0.00000    -0.00000
     0.79369     0.00000    -0.00000
     0.80769     0.00000    -0.00000
     0.82069     0.00000    -0.00000
     0.83469     0.00000    -0.00000
     0.84769     0.00000    -0.00000
     0.86169     0.00000    -0.00000
     0.87469     0.00000    -0.00000
     0.88869     0.00000    -0.00000
     0.90169     0.00000    -0.00000
     0.91569     0.00000    -0.00000
     0.92869     0.00000    -0.00000
     0.94169     0.00000    -0.00000
     0.95569     0.00000    -0.00000
     0.96869     0.00000    -0.00000
     0.98269     0.00000    -0.00000
     0.99569     0.00000    -0.00000
     1.00969     0.00000    -0.00000
     1.02269     0.00000    -0.00000
     1.03669     0.00000    -0.00000
     1.04969     0.00000    -0.00000
     1.06369     0.00000    -0.00000
     1.07669     0.00000    -0.00000
     1.09069     0.00000     0.00000
     1.10369     0.00000     0.00000
     1.11669     0.00000     0.00000
     1.13069     0.00000     0.00000
     1.14369     0.00000     0.00000
     1.15769     0.00000     0.00000
     1.17069     0.00000     0.00000
     1.18469     0.00000     0.00000
     1.19769     0.00000     0.00000
     1.21169     0.00000     0.00000
     1.22469     0.00000     0.00000
     1.23869     0.00000     0.00000
     1.25169     0.00000     0.00000
     1.26469     0.00000    -0.00000
     1.27869     0.00000    -0.00000
     1.29169     0.00000    -0.00000
     1.30569     0.00000    -0.00000
     1.31869     0.00000    -0.00000
     1.33269     0.00000    -0.00001
     1.34569     0.00000    -0.00021
     1.35969     0.00000    -0.00317
     1.37269     0.00000    -0.03286
     1.38669     0.00000    -0.23020
     1.39969     0.00000    -1.09100
     1.41369     0.00000    -3.49800
     1.42669     0.00000    -7.59500
     1.43969     0.00000   -11.17000
     1.45369     0.00000   -11.13000
     1.46669     0.00000    -7.51500
     1.48069     0.00000    -3.43700
     1.49369     0.00000    -1.06400
     1.50769     0.00000    -0.22300
     1.52069     0.00000    -0.03161
     1.53469     0.00000    -0.00303
     1.54769     0.00000    -0.00020
     1.56169     0.00000    -0.00001
     1.57469     0.00000    -0.00000
     1.58869     0.00000    -0.00000
     1.60169     0.00000    -0.00000
     1.61469     0.00000    -0.00000
     1.62869     0.00000    -0.00000
     1.64169     0.00000    -0.00000
     1.65569     0.00000    -0.00000
     1.66869     0.00000    -0.00000
     1.68269     0.00000    -0.00000
     1.69569     0.00000    -0.00000
     1.70969     0.00000    -0.00000
     1.72269     0.00000    -0.00000
     1.73669     0.00000    -0.00000
     1.74969     0.00000    -0.00000
     1.76269     0.00000    -0.00000
     1.77669     0.00000    -0.00000
     1.78969     0.00000    -0.00000
     1.80369     0.00000    -0.00000
     1.81669     0.00000    -0.00000
     1.83069     0.00000    -0.00000
     1.84369     0.00000    -0.00000
     1.85769     0.00000    -0.00000
     1.87069     0.00000    -0.00000
     1.88469     0.00000    -0.00000
     1.89769     0.00000    -0.00000
     1.91169     0.00000    -0.00000
     1.92469     0.00000    -0.00000
     1.93769     0.00000    -0.00000
     1.95169     0.00000    -0.00000
     1.96469     0.00000    -0.00000
     1.97869     0.00000    -0.00000
     1.99169     0.00000    -0.00000
     2.00569     0.00000    -0.00000
     2.01869     0.00000    -0.00000
     2.03269     0.00000    -0.00000
     2.04569     0.00000    -0.00000
     2.05969     0.00000    -0.00000
     2.07269     0.00000    -0.00000
     2.08669     0.00000    -0.00000
     2.09969     0.00000    -0.00000
     2.11269     0.00000    -0.00000
     2.12669     0.00000    -0.00000
     2.13969     0.00000    -0.00000
     2.15369     0.00000    -0.00000
     2.16669     0.00000    -0.00000
     2.18069     0.00000    -0.00000
     2.19369     0.00000    -0.00000
     2.20769     0.00000    -0.00000
     2.22069     0.00000    -0.00000
     2.23469     0.00000    -0.00000
     2.24769     0.00000    -0.00000
     2.26169     0.00000    -0.00000
     2.27469     0.00000    -0.00000
     2.28769     0.00000    -0.00000
     2.30169     0.00000    -0.00000
     2.31469     0.00000    -0.00000
     2.32869     0.00000    -0.00000
     2.34169     0.00000    -0.00000
     2.35569     0.00000    -0.00000
     2.36869     0.00000    -0.00000
     2.38269     0.00000    -0.00000
     2.39569     0.00000    -0.00000
     2.40969     0.00000    -0.00000
     2.42269     0.00000    -0.00000
     2.43569     0.00000    -0.00000
     2.44969     0.00000    -0.00000
     2.46269     0.00000    -0.00000
     2.47669     0.00000    -0.00000
     2.48969     0.00000    -0.00000
     2.50369     0.00000    -0.00000
     2.51669     0.00000    -0.00000
     2.53069     0.00000    -0.00000
     2.54369     0.00000    -0.00000
     2.55769     0.00000    -0.00000
     2.57069     0.00000    -0.00000
     2.58469     0.00000    -0.00000
     2.59769     0.00000    -0.00000
     2.61069     0.00000    -0.00000
     2.62469     0.00000    -0.00000
     2.63769     0.00000    -0.00000
     2.65169     0.00000    -0.00000
     2.66469     0.00000    -0.00000
     2.67869     0.00000    -0.00000
     2.69169     0.00000    -0.00000
     2.70569     0.00000    -0.00000
     2.71869     0.00000    -0.00000
     2.73269     0.00000    -0.00000
     2.74569     0.00000    -0.00000
     2.75969     0.00000    -0.00000
     2.77269     0.00000    -0.00000
     2.78569     0.00000    -0.00000
     2.79969     0.00002    -0.00001
     2.81269     0.00015    -0.00010
     2.82669     0.00095    -0.00082
     2.83969     0.00397    -0.00472
     2.85369     0.01128    -0.01832
     2.86669     0.02170    -0.04820
     2.88069     0.02826    -0.08587
     2.89369     0.02495    -0.10360
     2.90769     0.01492    -0.08474
     2.92069     0.00604    -0.04695
     2.93469     0.00166    -0.01761
     2.94769     0.00031    -0.00447
     2.96069     0.00004    -0.00077
     2.97469     0.00000    -0.00009
     2.98769     0.00000    -0.00001
     3.00169     0.00000    -0.00000
     3.01469     0.00000    -0.00000
     3.02869     0.00000    -0.00000
     3.04169     0.00000    -0.00000
     3.05569     0.00000    -0.00000
     3.06869     0.00000    -0.00000
     3.08269     0.00000    -0.00001
     3.09569     0.00000    -0.00006
     3.10869     0.00000    -0.00027
     3.12269     0.00004    -0.00078
     3.13569     0.00018    -0.00155
     3.14969     0.00062    -0.00208
     3.16269     0.00145    -0.00188
     3.17669     0.00230    -0.00116
     3.18969     0.00249    -0.00049
     3.20369     0.00200    -0.00021
     3.21669     0.00203    -0.00040
     3.23069     0.00448    -0.00136
     3.24369     0.01065    -0.00334
     3.25769     0.02050    -0.00556
     3.27069     0.03801    -0.00627
     3.28369     0.07964    -0.00479
     3.29769     0.15660    -0.00249
     3.31069     0.23290    -0.00091
     3.32469     0.24130    -0.00032
     3.33769     0.17040    -0.00027
     3.35169     0.08166    -0.00051
     3.36469     0.02651    -0.00255
     3.37869     0.00582    -0.01652
     3.39169     0.00087    -0.07930
     3.40569     0.00009    -0.25970
     3.41869     0.00001    -0.57640
     3.43269     0.00000    -0.86640
     3.44569     0.00000    -0.88250
     3.45869     0.00000    -0.60890
     3.47269     0.00000    -0.28460
     3.48569     0.00000    -0.09010
     3.49969     0.00000    -0.01930
     3.51269     0.00000    -0.00280
     3.52669     0.00000    -0.00027
     3.53969     0.00000    -0.00002
     3.55369     0.00000    -0.00000
     3.56669     0.00000    -0.00000
     3.58069     0.00000    -0.00000
     3.59369     0.00000    -0.00000
     3.60769     0.00000    -0.00000
     3.62069     0.00000    -0.00004
     3.63369     0.00003    -0.00025
     3.64769     0.00014    -0.00112
     3.66069     0.00049    -0.00337
     3.67469     0.00113    -0.00686
     3.68769     0.00176    -0.00945
     3.70169     0.00186    -0.00882
     3.71469     0.00133    -0.00558
     3.72869     0.00065    -0.00239
     3.74169     0.00021    -0.00069
     3.75569     0.00005    -0.00014
     3.76869     0.00001    -0.00002
     3.78169     0.00000    -0.00001
     3.79569     0.00003    -0.00004
     3.80869     0.00013    -0.00019
     3.82269     0.00041    -0.00066
     3.83569     0.00091    -0.00153
     3.84969     0.00136    -0.00239
     3.86269     0.00138    -0.00254
     3.87669     0.00095    -0.00183
     3.88969     0.00044    -0.00089
     3.90369     0.00014    -0.00030
     3.91669     0.00006    -0.00011
     3.93069     0.00011    -0.00018
     3.94369     0.00029    -0.00048
     3.95669     0.00056    -0.00090
     3.97069     0.00082    -0.00118
     3.98369     0.00161    -0.00110
     3.99769     0.00568    -0.00086
     4.01069     0.01883    -0.00086
     4.02469     0.04432    -0.00155
     4.03769     0.07105    -0.00372
     4.05169     0.07723    -0.00771
     4.06469     0.05687    -0.01155
     4.07869     0.02837    -0.01191
     4.09169     0.00958    -0.00835
     4.10569     0.00219    -0.00397
     4.11869     0.00034    -0.00128
     4.13169     0.00004    -0.00028
     4.14569     0.00000    -0.00004
     4.15869     0.00000    -0.00000
     4.17269     0.00000    -0.00000
     4.18569     0.00000    -0.00000
     4.19969     0.00000    -0.00000
     4.21269     0.00000    -0.00000
     4.22669     0.00000    -0.00000
     4.23969     0.00000    -0.00000
     4.25369     0.00000    -0.00000
     4.26669     0.00000     0.00000
     4.27969     0.00000     0.00000
     4.29369     0.00000     0.00000
     4.30669     0.00000     0.00000
     4.32069     0.00000     0.00000
     4.33369     0.00000     0.00000
     4.34769     0.00000     0.00000
     4.36069     0.00000     0.00000
     4.37469     0.00000     0.00000
     4.38769     0.00000     0.00000
     4.40169     0.00000     0.00000
     4.41469     0.00000     0.00000
     4.42869     0.00000     0.00000
     4.44169     0.00000     0.00000
     4.45469     0.00000     0.00000
     4.46869     0.00000     0.00000
     4.48169     0.00000     0.00000
     4.49569     0.00000     0.00000
     4.50869     0.00000     0.00000
     4.52269     0.00000     0.00000
     4.53569     0.00000     0.00000
     4.54969     0.00000     0.00000
     4.56269     0.00000     0.00000
     4.57669     0.00000     0.00000
     4.58969     0.00000     0.00000
     4.60369     0.00000     0.00000
     4.61669     0.00000     0.00000
     4.62969     0.00000     0.00000
     4.64369     0.00000     0.00000
     4.65669     0.00000     0.00000
     4.67069     0.00000     0.00000
     4.68369     0.00000     0.00000
     4.69769     0.00000     0.00000
     4.71069     0.00000     0.00000
     4.72469     0.00000     0.00000
     4.73769     0.00000     0.00000
     4.75169     0.00000     0.00000
     4.76469     0.00000     0.00000
     4.77869     0.00000     0.00000
     4.79169     0.00000     0.00000
     4.80469     0.00000     0.00000
     4.81869     0.00000     0.00000
     4.83169     0.00000     0.00000
     4.84569     0.00000     0.00000
     4.85869     0.00000     0.00000
     4.87269     0.00000     0.00000
     4.88569     0.00000     0.00000
     4.89969     0.00000     0.00000
     4.91269     0.00000     0.00000
     4.92669     0.00000     0.00000
     4.93969     0.00000     0.00000
     4.95269     0.00000     0.00000
     4.96669     0.00000     0.00000
     4.97969     0.00000     0.00000
     4.99369     0.00000     0.00000
     5.00669     0.00000     0.00000
     5.02069     0.00000     0.00000
     5.03369     0.00000     0.00000
     5.04769     0.00000     0.00000
     5.06069     0.00000     0.00000
     5.07469     0.00000     0.00000
     5.08769     0.00000     0.00000
     5.10169     0.00000     0.00000
     5.11469     0.00000     0.00000
     5.12769     0.00000     0.00000
     5.14169     0.00000     0.00000
     5.15469     0.00000     0.00000
     5.16869     0.00000     0.00000
     5.18169     0.00000     0.00000
     5.19569     0.00000     0.00000
     5.20869     0.00000     0.00000
     5.22269     0.00000     0.00000
     5.23569     0.00000     0.00000
     5.24969     0.00000     0.00000
     5.26269     0.00000     0.00000
     5.27669     0.00000     0.00000
     5.28969     0.00000     0.00000
